"","tipocomprobantecodigo","comprobantecodigo"
"4763","FACB2",13124
"4764","FACB2",13143
"4765","FACB2",13160
"4766","FACB2",7266
"4767","FACB2",7559
"4768","FACB2",7841
"4769","FACB2",12630
"4770","FACB2",6979
"4771","FACB2",7123
"4772","FACB2",7156
"4773","FACB2",7257
"4774","FACB2",7402
"4775","FACB2",7441
"4776","FACB2",7602
"4777","FACB2",7825
"4778","FACB2",7993
"4779","FACB2",8024
"4780","FACB2",8114
"4781","FACB2",8203
"4782","FACB2",8238
"4783","FACB2",8342
"4784","FACB2",8388
"4785","FACB2",8446
"4786","FACB2",8525
"4787","FACB2",8580
"4788","FACB2",8702
"4789","FACB2",8807
"4790","FACB2",8977
"4791","FACB2",9024
"4792","FACB2",9065
"4793","FACB2",9179
"4794","FACB2",9258
"4795","FACB2",9353
"4796","FACB2",9379
"4797","FACB2",9664
"4798","FACB2",9718
"4799","FACB2",9814
"4800","FACB2",9842
"4801","FACB2",9912
"4802","FACB2",9981
"4803","FACB2",9982
"4804","FACB2",9983
"4805","FACB2",10215
"4806","FACB2",10333
"4807","FACB2",10453
"4808","FACB2",10523
"4809","FACB2",10639
"4810","FACB2",10655
"4811","FACB2",10826
"4812","FACB2",10906
"4813","FACB2",10982
"4814","FACB2",11035
"4815","FACB2",11166
"4816","FACB2",11180
"4817","FACB2",11458
"4818","FACB2",11674
"4819","FACB2",11726
"4820","FACB2",11796
"4821","FACB2",12029
"4822","FACB2",12035
"4823","FACB2",12175
"4824","FACB2",12217
"4825","FACB2",12428
"4826","FACB2",12526
"4827","FACB2",12655
"4828","FACB2",12823
"4829","FACB2",12834
"4830","FACB2",12966
"4831","FACB2",12977
"4832","FACB2",13153
"4833","FACB2",6894
"4834","FACB2",7072
"4835","FACB2",7512
"4836","FACB2",7766
"4837","FACB2",7963
"4838","FACB2",8196
"4839","FACB2",8574
"4840","FACB2",9187
"4841","FACB2",9191
"4842","FACB2",9763
"4843","FACB2",11104
"4844","FACB2",11111
"4845","FACB2",11465
"4846","FACB2",11644
"4847","FACB2",11867
"4848","FACB2",12596
"4849","FACB2",12808
"4850","FACB2",7092
"4851","FACB2",7334
"4852","FACB2",7517
"4853","FACB2",7809
"4854","FACB2",7926
"4855","FACB2",8275
"4856","FACB2",8744
"4857","FACB2",9093
"4858","FACB2",9104
"4859","FACB2",9144
"4860","FACB2",9648
"4861","FACB2",9650
"4862","FACB2",10017
"4863","FACB2",10150
"4864","FACB2",10227
"4865","FACB2",10470
"4866","FACB2",10527
"4867","FACB2",10931
"4868","FACB2",10948
"4869","FACB2",11147
"4870","FACB2",11358
"4871","FACB2",11643
"4872","FACB2",12077
"4873","FACB2",12492
"4874","FACB2",12872
"4875","FACB2",7051
"4876","FACB2",7856
"4877","FACB2",12168
"4878","FACB2",12586
"4879","FACB2",6906
"4880","FACB2",7128
"4881","FACB2",7187
"4882","FACB2",7369
"4883","FACB2",7522
"4884","FACB2",7784
"4885","FACB2",8004
"4886","FACB2",8112
"4887","FACB2",8283
"4888","FACB2",8343
"4889","FACB2",8490
"4890","FACB2",8659
"4891","FACB2",8733
"4892","FACB2",8812
"4893","FACB2",8958
"4894","FACB2",9180
"4895","FACB2",9450
"4896","FACB2",9455
"4897","FACB2",9512
"4898","FACB2",9711
"4899","FACB2",9882
"4900","FACB2",9925
"4901","FACB2",10233
"4902","FACB2",10288
"4903","FACB2",10512
"4904","FACB2",10742
"4905","FACB2",10815
"4906","FACB2",11081
"4907","FACB2",11150
"4908","FACB2",11382
"4909","FACB2",11522
"4910","FACB2",11642
"4911","FACB2",11774
"4912","FACB2",11852
"4913","FACB2",12008
"4914","FACB2",12096
"4915","FACB2",12136
"4916","FACB2",12336
"4917","FACB2",12481
"4918","FACB2",12813
"4919","FACB2",12855
"4920","FACB2",13069
"4921","FACB2",13125
"4922","FACB2",13180
"4923","FACA2",2364
"4924","FACA2",2512
"4925","FACA2",2721
"4926","FACA2",2819
"4927","FACA2",2989
"4928","FACA2",3106
"4929","FACA2",3144
"4930","FACA2",3181
"4931","FACA2",3200
"4932","FACA2",3362
"4933","FACA2",3459
"4934","FACA2",3636
"4935","FACA2",3791
"4936","FACA2",3991
"4937","FACA2",4169
"4938","FACA2",4179
"4939","FAECA",130
"4940","FAECA",161
"4941","FAECA",176
"4942","FAECA",198
"4943","FAECA",199
"4944","FAECA",200
"4945","FAECA",497
"4946","FACB2",6983
"4947","FACB2",7124
"4948","FACB2",7163
"4949","FACB2",7280
"4950","FACB2",7381
"4951","FACB2",7494
"4952","FACB2",7654
"4953","FACB2",7790
"4954","FACB2",7967
"4955","FACB2",8105
"4956","FACB2",8257
"4957","FACB2",8344
"4958","FACB2",8406
"4959","FACB2",8594
"4960","FACB2",8788
"4961","FACB2",8823
"4962","FACB2",9079
"4963","FACB2",9192
"4964","FACB2",9279
"4965","FACB2",9428
"4966","FACB2",9436
"4967","FACB2",9606
"4968","FACB2",9716
"4969","FACB2",9974
"4970","FACB2",10011
"4971","FACB2",10201
"4972","FACB2",10298
"4973","FACB2",10429
"4974","FACB2",10690
"4975","FACB2",10701
"4976","FACB2",10806
"4977","FACB2",10900
"4978","FACB2",11062
"4979","FACB2",11165
"4980","FACB2",11490
"4981","FACB2",11646
"4982","FACB2",11795
"4983","FACB2",11836
"4984","FACB2",11972
"4985","FACB2",12000
"4986","FACB2",12275
"4987","FACB2",12319
"4988","FACB2",12337
"4989","FACB2",12490
"4990","FACB2",12557
"4991","FACB2",12806
"4992","FACB2",12876
"4993","FACB2",12935
"4994","FACB2",12976
"4995","FACB2",13194
"4996","FACB2",7169
"4997","FACB2",7396
"4998","FACB2",7663
"4999","FACB2",8059
"5000","FACB2",8199
"5001","FACB2",8235
"5002","FACB2",8316
"5003","FACB2",8400
"5004","FACB2",8448
"5005","FACB2",8494
"5006","FACB2",8781
"5007","FACB2",8914
"5008","FACB2",9156
"5009","FACB2",9295
"5010","FACB2",9395
"5011","FACB2",9396
"5012","FACB2",9445
"5013","FACB2",9486
"5014","FACB2",9563
"5015","FACB2",9698
"5016","FACB2",9777
"5017","FACB2",9789
"5018","FACB2",9851
"5019","FACB2",10110
"5020","FACB2",10112
"5021","FACB2",10162
"5022","FACB2",10166
"5023","FACB2",10183
"5024","FACB2",10262
"5025","FACB2",10336
"5026","FACB2",10455
"5027","FACB2",10482
"5028","FACB2",10541
"5029","FACB2",10542
"5030","FACB2",10600
"5031","FACB2",10619
"5032","FACB2",10733
"5033","FACB2",10753
"5034","FACB2",10767
"5035","FACB2",10828
"5036","FACB2",11032
"5037","FACB2",11106
"5038","FACB2",11136
"5039","FACB2",11138
"5040","FACB2",11144
"5041","FACB2",11227
"5042","FACB2",11316
"5043","FACB2",11370
"5044","FACB2",11387
"5045","FACB2",11450
"5046","FACB2",11495
"5047","FACB2",11580
"5048","FACB2",11611
"5049","FACB2",11757
"5050","FACB2",11886
"5051","FACB2",12022
"5052","FACB2",12109
"5053","FACB2",12110
"5054","FACB2",12159
"5055","FACB2",12219
"5056","FACB2",12264
"5057","FACB2",12283
"5058","FACB2",12290
"5059","FACB2",12291
"5060","FACB2",12357
"5061","FACB2",12363
"5062","FACB2",12470
"5063","FACB2",12561
"5064","FACB2",12623
"5065","FACB2",12835
"5066","FACB2",12838
"5067","FACB2",12924
"5068","FACB2",12931
"5069","FACB2",13022
"5070","FACB2",13139
"5071","FACB2",13171
"5072","FACB2",13174
"5073","FACB2",13207
"5074","FACB2",13212
"5075","FACB2",6928
"5076","FACB2",7270
"5077","FACB2",7430
"5078","FACB2",7576
"5079","FACB2",7868
"5080","FACB2",8083
"5081","FACB2",8285
"5082","FACB2",8573
"5083","FACB2",8698
"5084","FACB2",9228
"5085","FACB2",9931
"5086","FACB2",10434
"5087","FACB2",11087
"5088","FACB2",11496
"5089","FACB2",12015
"5090","FACB2",12408
"5091","FACB2",12817
"5092","FACB2",6930
"5093","FACB2",7183
"5094","FACB2",7319
"5095","FACB2",7620
"5096","FACB2",7840
"5097","FACB2",8131
"5098","FACB2",8226
"5099","FACB2",8297
"5100","FACB2",8463
"5101","FACB2",8614
"5102","FACB2",8861
"5103","FACB2",9056
"5104","FACB2",9347
"5105","FACB2",9412
"5106","FACB2",9597
"5107","FACB2",9659
"5108","FACB2",10135
"5109","FACB2",10261
"5110","FACB2",10390
"5111","FACB2",11025
"5112","FACB2",11094
"5113","FACB2",11187
"5114","FACB2",11811
"5115","FACB2",12208
"5116","FACB2",12392
"5117","FACB2",12668
"5118","FACB2",13103
"5119","FACA2",2367
"5120","FACA2",2485
"5121","FACA2",2589
"5122","FACA2",2675
"5123","FACA2",2829
"5124","FACA2",3134
"5125","FACA2",3986
"5126","FACA2",4044
"5127","FACA2",4194
"5128","FACB2",7872
"5129","FACA2",2324
"5130","FACA2",2371
"5131","FACA2",2400
"5132","FACA2",2408
"5133","FACA2",2428
"5134","FACA2",2455
"5135","FACA2",2468
"5136","FACA2",2509
"5137","FACA2",2540
"5138","FACA2",2569
"5139","FACA2",2627
"5140","FACA2",2645
"5141","FACA2",2680
"5142","FACA2",2731
"5143","FACA2",2752
"5144","FACA2",2777
"5145","FACA2",2800
"5146","FACA2",2822
"5147","FACA2",2824
"5148","FACA2",2841
"5149","FACA2",2874
"5150","FACA2",2912
"5151","FACA2",2927
"5152","FACA2",2929
"5153","FACA2",2975
"5154","FACA2",3004
"5155","FACA2",3021
"5156","FACA2",3032
"5157","FACA2",3050
"5158","FACA2",3059
"5159","FACA2",3081
"5160","FACA2",3101
"5161","FACA2",3112
"5162","FACA2",3122
"5163","FACA2",3168
"5164","FACA2",3206
"5165","FACA2",3208
"5166","FACA2",3221
"5167","FACA2",3233
"5168","FACA2",3259
"5169","FACA2",3284
"5170","FACA2",3287
"5171","FACA2",3314
"5172","FACA2",3315
"5173","FACA2",3326
"5174","FACA2",3344
"5175","FACA2",3369
"5176","FACA2",3371
"5177","FACA2",3406
"5178","FACA2",3422
"5179","FACA2",3444
"5180","FACA2",3445
"5181","FACA2",3460
"5182","FACA2",3483
"5183","FACA2",3504
"5184","FACA2",3525
"5185","FACA2",3530
"5186","FACA2",3561
"5187","FACA2",3578
"5188","FACA2",3585
"5189","FACA2",3624
"5190","FACA2",3665
"5191","FACA2",3709
"5192","FACA2",3725
"5193","FACA2",3727
"5194","FACA2",3744
"5195","FACA2",3767
"5196","FACA2",3772
"5197","FACA2",3778
"5198","FACA2",3802
"5199","FACA2",3811
"5200","FACA2",3835
"5201","FACA2",3845
"5202","FACA2",3861
"5203","FACA2",3880
"5204","FACA2",3905
"5205","FACA2",3915
"5206","FACA2",3935
"5207","FACA2",3978
"5208","FACA2",3988
"5209","FACA2",4016
"5210","FACA2",4060
"5211","FACA2",4063
"5212","FACA2",4075
"5213","FACA2",4079
"5214","FACA2",4118
"5215","FACA2",4130
"5216","FACA2",4134
"5217","FACA2",4138
"5218","FACA2",4190
"5219","FACA2",4202
"5220","FACA2",4203
"5221","FACA2",4220
"5222","FACB2",7451
"5223","FACB2",9225
"5224","FACB2",11853
"5225","FACB2",12257
"5226","FACB2",7224
"5227","FACB2",7424
"5228","FACB2",7842
"5229","FACB2",8996
"5230","FACB2",9759
"5231","FACB2",10536
"5232","FACB2",12241
"5233","FACB2",6981
"5234","FACB2",7260
"5235","FACB2",7383
"5236","FACB2",7525
"5237","FACB2",7650
"5238","FACB2",7827
"5239","FACB2",7985
"5240","FACB2",8153
"5241","FACB2",8360
"5242","FACB2",8678
"5243","FACB2",8863
"5244","FACB2",9255
"5245","FACB2",9440
"5246","FACB2",9549
"5247","FACB2",9658
"5248","FACB2",9914
"5249","FACB2",10221
"5250","FACB2",10428
"5251","FACB2",10656
"5252","FACB2",10813
"5253","FACB2",11020
"5254","FACB2",11108
"5255","FACB2",11152
"5256","FACB2",11559
"5257","FACB2",11683
"5258","FACB2",11797
"5259","FACB2",11970
"5260","FACB2",12209
"5261","FACB2",12479
"5262","FACB2",12608
"5263","FACB2",12825
"5264","FACB2",12873
"5265","FACB2",12975
"5266","FACA2",2450
"5267","FACA2",2338
"5268","FACA2",2386
"5269","FACA2",2401
"5270","FACA2",2424
"5271","FACA2",2449
"5272","FACA2",2505
"5273","FACA2",2550
"5274","FACA2",2581
"5275","FACA2",2646
"5276","FACA2",2654
"5277","FACA2",2682
"5278","FACA2",2704
"5279","FACA2",2743
"5280","FACA2",2757
"5281","FACA2",2776
"5282","FACA2",2799
"5283","FACA2",2807
"5284","FACA2",2809
"5285","FACA2",2837
"5286","FACA2",2883
"5287","FACA2",2888
"5288","FACA2",2925
"5289","FACA2",2930
"5290","FACA2",2970
"5291","FACA2",2993
"5292","FACA2",3025
"5293","FACA2",3033
"5294","FACA2",3049
"5295","FACA2",3052
"5296","FACA2",3072
"5297","FACA2",3090
"5298","FACA2",3105
"5299","FACA2",3123
"5300","FACA2",3171
"5301","FACA2",3205
"5302","FACA2",3223
"5303","FACA2",3227
"5304","FACA2",3256
"5305","FACA2",3285
"5306","FACA2",3286
"5307","FACA2",3312
"5308","FACA2",3313
"5309","FACA2",3325
"5310","FACA2",3359
"5311","FACA2",3365
"5312","FACA2",3377
"5313","FACA2",3403
"5314","FACA2",3408
"5315","FACA2",3428
"5316","FACA2",3453
"5317","FACA2",3454
"5318","FACA2",3482
"5319","FACA2",3484
"5320","FACA2",3502
"5321","FACA2",3505
"5322","FACA2",3509
"5323","FACA2",3523
"5324","FACA2",3524
"5325","FACA2",3540
"5326","FACA2",3560
"5327","FACA2",3562
"5328","FACA2",3577
"5329","FACA2",3580
"5330","FACA2",3600
"5331","FACA2",3612
"5332","FACA2",3619
"5333","FACA2",3633
"5334","FACA2",3668
"5335","FACA2",3675
"5336","FACA2",3694
"5337","FACA2",3706
"5338","FACA2",3718
"5339","FACA2",3726
"5340","FACA2",3743
"5341","FACA2",3769
"5342","FACA2",3787
"5343","FACA2",3795
"5344","FACA2",3812
"5345","FACA2",3816
"5346","FACA2",3818
"5347","FACA2",3839
"5348","FACA2",3850
"5349","FACA2",3857
"5350","FACA2",3879
"5351","FACA2",3900
"5352","FACA2",3912
"5353","FACA2",3922
"5354","FACA2",3942
"5355","FACA2",3952
"5356","FACA2",3956
"5357","FACA2",3987
"5358","FACA2",4004
"5359","FACA2",4053
"5360","FACA2",4061
"5361","FACA2",4068
"5362","FACA2",4076
"5363","FACA2",4083
"5364","FACA2",4117
"5365","FACA2",4129
"5366","FACA2",4143
"5367","FACA2",4147
"5368","FACA2",4158
"5369","FACA2",4180
"5370","FACA2",2331
"5371","FACA2",2402
"5372","FACA2",2459
"5373","FACA2",2556
"5374","FACB2",8195
"5375","FACB2",8743
"5376","FACB2",8832
"5377","FACB2",9217
"5378","FACB2",9739
"5379","FACB2",10748
"5380","FACB2",11056
"5381","FACB2",11068
"5382","FACB2",12018
"5383","FACB2",12200
"5384","FACB2",12393
"5385","FACB2",12731
"5386","FACB2",12909
"5387","FACB2",7382
"5388","FACB2",7601
"5389","FACB2",8068
"5390","FACB2",8393
"5391","FACB2",9420
"5392","FACB2",12609
"5393","FACB2",12663
"5394","FACB2",7086
"5395","FACB2",7395
"5396","FACB2",7549
"5397","FACB2",7764
"5398","FACB2",8006
"5399","FACB2",8230
"5400","FACB2",8572
"5401","FACB2",8662
"5402","FACB2",9136
"5403","FACB2",9530
"5404","FACB2",9920
"5405","FACB2",10252
"5406","FACB2",10886
"5407","FACB2",11045
"5408","FACB2",11091
"5409","FACB2",11244
"5410","FACB2",11870
"5411","FACB2",11911
"5412","FACB2",12017
"5413","FACB2",12302
"5414","FACB2",12376
"5415","FACB2",12487
"5416","FACB2",12785
"5417","FACB2",12868
"5418","FACB2",7918
"5419","FACB2",13082
"5420","FACB2",6989
"5421","FACB2",7184
"5422","FACB2",7357
"5423","FACB2",7573
"5424","FACB2",7774
"5425","FACB2",7974
"5426","FACB2",8077
"5427","FACB2",8224
"5428","FACB2",8326
"5429","FACB2",8345
"5430","FACB2",8456
"5431","FACB2",8592
"5432","FACB2",8715
"5433","FACB2",8800
"5434","FACB2",8941
"5435","FACB2",9126
"5436","FACB2",9212
"5437","FACB2",9273
"5438","FACB2",9305
"5439","FACB2",9429
"5440","FACB2",9502
"5441","FACB2",9644
"5442","FACB2",9722
"5443","FACB2",9834
"5444","FACB2",9929
"5445","FACB2",10010
"5446","FACB2",10316
"5447","FACB2",10449
"5448","FACB2",10493
"5449","FACB2",10653
"5450","FACB2",10837
"5451","FACB2",10839
"5452","FACB2",10903
"5453","FACB2",11001
"5454","FACB2",11184
"5455","FACB2",11288
"5456","FACB2",11344
"5457","FACB2",11494
"5458","FACB2",11525
"5459","FACB2",11528
"5460","FACB2",11609
"5461","FACB2",11630
"5462","FACB2",11841
"5463","FACB2",11964
"5464","FACB2",12097
"5465","FACB2",12128
"5466","FACB2",12274
"5467","FACB2",12464
"5468","FACB2",12522
"5469","FACB2",12877
"5470","FACB2",13006
"5471","FACB2",13029
"5472","FACA2",3248
"5473","FACB2",12661
"5474","FACA2",2332
"5475","FACA2",2378
"5476","FACA2",2432
"5477","FACA2",2469
"5478","FACA2",2511
"5479","FACA2",2553
"5480","FACA2",2595
"5481","FACA2",2650
"5482","FACA2",2668
"5483","FACA2",2725
"5484","FACA2",2771
"5485","FACA2",2840
"5486","FACA2",2882
"5487","FACA2",2892
"5488","FACA2",2926
"5489","FACA2",2934
"5490","FACA2",3023
"5491","FACA2",3031
"5492","FACA2",3062
"5493","FACA2",3068
"5494","FACA2",3118
"5495","FACA2",3164
"5496","FACA2",3169
"5497","FACA2",3187
"5498","FACA2",3238
"5499","FACA2",3263
"5500","FACA2",3294
"5501","FACA2",3339
"5502","FACA2",3355
"5503","FACA2",3366
"5504","FACA2",3379
"5505","FACA2",3399
"5506","FACA2",3414
"5507","FACA2",3477
"5508","FACA2",3481
"5509","FACA2",3522
"5510","FACA2",3549
"5511","FACA2",3587
"5512","FACA2",3606
"5513","FACA2",3652
"5514","FACA2",3707
"5515","FACA2",3722
"5516","FACA2",3733
"5517","FACA2",3752
"5518","FACA2",3842
"5519","FACA2",3844
"5520","FACA2",3858
"5521","FACA2",3869
"5522","FACA2",3919
"5523","FACA2",3921
"5524","FACA2",3968
"5525","FACA2",4011
"5526","FACA2",4029
"5527","FACA2",4074
"5528","FACA2",4113
"5529","FACA2",4135
"5530","FACA2",4145
"5531","FACA2",4191
"5532","FACA2",2647
"5533","FACA2",2785
"5534","FACA2",2821
"5535","FACA2",2828
"5536","FACA2",2838
"5537","FACA2",2911
"5538","FACA2",2928
"5539","FACA2",2936
"5540","FACA2",3006
"5541","FACA2",3067
"5542","FACA2",3142
"5543","FACA2",3180
"5544","FACA2",3318
"5545","FACA2",3319
"5546","FACA2",3380
"5547","FACA2",3443
"5548","FACA2",3469
"5549","FACA2",3571
"5550","FACA2",3590
"5551","FACA2",3656
"5552","FACA2",3724
"5553","FACA2",3735
"5554","FACA2",3788
"5555","FACA2",3853
"5556","FACA2",3981
"5557","FACA2",4032
"5558","FACA2",4094
"5559","FACA2",4164
"5560","FACA2",4217
"5561","FAECA",96
"5562","FAECA",117
"5563","FAECA",119
"5564","FAECA",135
"5565","FAECA",144
"5566","FAECA",152
"5567","FAECA",163
"5568","FAECA",181
"5569","FAECA",211
"5570","FAECA",215
"5571","FAECA",244
"5572","FAECA",267
"5573","FAECA",318
"5574","FAECA",347
"5575","FAECA",369
"5576","FAECA",416
"5577","FACB2",6905
"5578","FACB2",7076
"5579","FACB2",7157
"5580","FACB2",7248
"5581","FACB2",7371
"5582","FACB2",7442
"5583","FACB2",7578
"5584","FACB2",7782
"5585","FACB2",7954
"5586","FACB2",8158
"5587","FACB2",8346
"5588","FACB2",8364
"5589","FACB2",8509
"5590","FACB2",8660
"5591","FACB2",8889
"5592","FACB2",8956
"5593","FACB2",9026
"5594","FACB2",9195
"5595","FACB2",9432
"5596","FACB2",9442
"5597","FACB2",9553
"5598","FACB2",9653
"5599","FACB2",9745
"5600","FACB2",9988
"5601","FACB2",9995
"5602","FACB2",10050
"5603","FACB2",10216
"5604","FACB2",10467
"5605","FACB2",10510
"5606","FACB2",10664
"5607","FACB2",10841
"5608","FACB2",10842
"5609","FACB2",11131
"5610","FACB2",11290
"5611","FACB2",11306
"5612","FACB2",11428
"5613","FACB2",11814
"5614","FACB2",11873
"5615","FACB2",12042
"5616","FACB2",12134
"5617","FACB2",12165
"5618","FACB2",12450
"5619","FACB2",12597
"5620","FACB2",12810
"5621","FACB2",12970
"5622","FACB2",12994
"5623","FACB2",13053
"5624","FACB2",13120
"5625","FACB2",7039
"5626","FACB2",7210
"5627","FACB2",7338
"5628","FACB2",7411
"5629","FACB2",7536
"5630","FACB2",7724
"5631","FACB2",7895
"5632","FACB2",8110
"5633","FACB2",8321
"5634","FACB2",8478
"5635","FACB2",8585
"5636","FACB2",8649
"5637","FACB2",8825
"5638","FACB2",8992
"5639","FACB2",9140
"5640","FACB2",9141
"5641","FACB2",9517
"5642","FACB2",9588
"5643","FACB2",9620
"5644","FACB2",9751
"5645","FACB2",9821
"5646","FACB2",9884
"5647","FACB2",10218
"5648","FACB2",10248
"5649","FACB2",10476
"5650","FACB2",10884
"5651","FACB2",10955
"5652","FACB2",10994
"5653","FACB2",11332
"5654","FACB2",11545
"5655","FACB2",11625
"5656","FACB2",11711
"5657","FACB2",12076
"5658","FACB2",12119
"5659","FACB2",12798
"5660","FACB2",12884
"5661","FACB2",12962
"5662","FACB2",13055
"5663","FACB2",13119
"5664","FACA2",2350
"5665","FACA2",2389
"5666","FACA2",2390
"5667","FACA2",2403
"5668","FACA2",2440
"5669","FACA2",2555
"5670","FACA2",2735
"5671","FACA2",2753
"5672","FACA2",2784
"5673","FACA2",2850
"5674","FACA2",2951
"5675","FACA2",3228
"5676","FACA2",3243
"5677","FACA2",3400
"5678","FACA2",3866
"5679","FACA2",4184
"5680","FACB2",6969
"5681","FACB2",7757
"5682","FACB2",12193
"5683","FACB2",6944
"5684","FACB2",7121
"5685","FACB2",7158
"5686","FACB2",7192
"5687","FACB2",7356
"5688","FACB2",7443
"5689","FACB2",7555
"5690","FACB2",7720
"5691","FACB2",7791
"5692","FACB2",7946
"5693","FACB2",8026
"5694","FACB2",8135
"5695","FACB2",8222
"5696","FACB2",8328
"5697","FACB2",8347
"5698","FACB2",8404
"5699","FACB2",8458
"5700","FACB2",8504
"5701","FACB2",8512
"5702","FACB2",8598
"5703","FACB2",8640
"5704","FACB2",8736
"5705","FACB2",8853
"5706","FACB2",8949
"5707","FACB2",8985
"5708","FACB2",9022
"5709","FACB2",9044
"5710","FACB2",9075
"5711","FACB2",9204
"5712","FACB2",9238
"5713","FACB2",9355
"5714","FACB2",9358
"5715","FACB2",9463
"5716","FACB2",9501
"5717","FACB2",9608
"5718","FACB2",9639
"5719","FACB2",9693
"5720","FACB2",9753
"5721","FACB2",9788
"5722","FACB2",9873
"5723","FACB2",9962
"5724","FACB2",9999
"5725","FACB2",10143
"5726","FACB2",10206
"5727","FACB2",10317
"5728","FACB2",10350
"5729","FACB2",10351
"5730","FACB2",10463
"5731","FACB2",10518
"5732","FACB2",10599
"5733","FACB2",10728
"5734","FACB2",10750
"5735","FACB2",10804
"5736","FACB2",10860
"5737","FACB2",10901
"5738","FACB2",10977
"5739","FACB2",11203
"5740","FACB2",11245
"5741","FACB2",11247
"5742","FACB2",11313
"5743","FACB2",11411
"5744","FACB2",11443
"5745","FACB2",11542
"5746","FACB2",11684
"5747","FACB2",11817
"5748","FACB2",11828
"5749","FACB2",11975
"5750","FACB2",12056
"5751","FACB2",12154
"5752","FACB2",12308
"5753","FACB2",12380
"5754","FACB2",12466
"5755","FACB2",12534
"5756","FACB2",12571
"5757","FACB2",12632
"5758","FACB2",12726
"5759","FACB2",12740
"5760","FACB2",12789
"5761","FACB2",12865
"5762","FACB2",13005
"5763","FACB2",13184
"5764","FACB2",8421
"5765","FACB2",12287
"5766","FACB2",12329
"5767","FACB2",12578
"5768","FACB2",12746
"5769","FACB2",6909
"5770","FACB2",6950
"5771","FACB2",7118
"5772","FACB2",7287
"5773","FACB2",7384
"5774","FACB2",7487
"5775","FACB2",7664
"5776","FACB2",7799
"5777","FACB2",7960
"5778","FACB2",8027
"5779","FACB2",8108
"5780","FACB2",8261
"5781","FACB2",8473
"5782","FACB2",8700
"5783","FACB2",8809
"5784","FACB2",9091
"5785","FACB2",9098
"5786","FACB2",9269
"5787","FACB2",9368
"5788","FACB2",9528
"5789","FACB2",9582
"5790","FACB2",9730
"5791","FACB2",9984
"5792","FACB2",10000
"5793","FACB2",10281
"5794","FACB2",10422
"5795","FACB2",10465
"5796","FACB2",10569
"5797","FACB2",10859
"5798","FACB2",10983
"5799","FACB2",11034
"5800","FACB2",11221
"5801","FACB2",11570
"5802","FACB2",11653
"5803","FACB2",11802
"5804","FACB2",11882
"5805","FACB2",11946
"5806","FACB2",12043
"5807","FACB2",12322
"5808","FACB2",12391
"5809","FACB2",12643
"5810","FACB2",12774
"5811","FACB2",13093
"5812","FACB2",13101
"5813","FACB2",13157
"5814","FACB2",7057
"5815","FACB2",7254
"5816","FACB2",7880
"5817","FACB2",8906
"5818","FACB2",9226
"5819","FACB2",9447
"5820","FACB2",12252
"5821","FACB2",12493
"5822","FACB2",12902
"5823","FACB2",7834
"5824","FACA2",3078
"5825","FACA2",3882
"5826","FACA2",2500
"5827","FACA2",2698
"5828","FACA2",2707
"5829","FACA2",2862
"5830","FACA2",2893
"5831","FACA2",2996
"5832","FACA2",3074
"5833","FACA2",3091
"5834","FACA2",3119
"5835","FACA2",3236
"5836","FACA2",3288
"5837","FACA2",3349
"5838","FACA2",3389
"5839","FACA2",3401
"5840","FACA2",3472
"5841","FACA2",3554
"5842","FACA2",3583
"5843","FACA2",3662
"5844","FACA2",3664
"5845","FACA2",3708
"5846","FACA2",3775
"5847","FACA2",3806
"5848","FACA2",3901
"5849","FACA2",3980
"5850","FACA2",4038
"5851","FACA2",4058
"5852","FACA2",4197
"5853","FAECA",104
"5854","FAECA",118
"5855","FAECA",134
"5856","FAECA",159
"5857","FAECA",174
"5858","FAECA",188
"5859","FAECA",216
"5860","FAECA",233
"5861","FAECA",449
"5862","FACA2",2341
"5863","FACA2",2461
"5864","FACA2",2518
"5865","FACA2",2578
"5866","FACA2",2693
"5867","FACA2",2855
"5868","FACA2",2991
"5869","FACA2",3356
"5870","FACA2",3507
"5871","FACA2",3630
"5872","FACA2",3779
"5873","FACA2",3874
"5874","FACA2",3955
"5875","FACA2",3992
"5876","FACB2",6899
"5877","FACB2",7129
"5878","FACB2",7189
"5879","FACB2",7397
"5880","FACB2",7563
"5881","FACB2",7680
"5882","FACB2",7837
"5883","FACB2",8062
"5884","FACB2",8109
"5885","FACB2",8221
"5886","FACB2",8405
"5887","FACB2",8547
"5888","FACB2",8706
"5889","FACB2",8879
"5890","FACB2",8971
"5891","FACB2",9038
"5892","FACB2",9389
"5893","FACB2",9532
"5894","FACB2",9623
"5895","FACB2",9752
"5896","FACB2",9889
"5897","FACB2",9897
"5898","FACB2",10629
"5899","FACB2",10917
"5900","FACB2",11189
"5901","FACB2",11258
"5902","FACB2",11514
"5903","FACB2",11594
"5904","FACB2",11791
"5905","FACB2",12036
"5906","FACB2",12118
"5907","FACB2",12284
"5908","FACB2",12797
"5909","FACB2",12915
"5910","FACB2",13048
"5911","FACB2",7011
"5912","FACB2",7138
"5913","FACB2",7159
"5914","FACB2",7242
"5915","FACB2",7375
"5916","FACB2",7503
"5917","FACB2",7669
"5918","FACB2",7802
"5919","FACB2",7965
"5920","FACB2",8121
"5921","FACB2",8305
"5922","FACB2",8480
"5923","FACB2",8513
"5924","FACB2",8545
"5925","FACB2",8626
"5926","FACB2",8734
"5927","FACB2",8776
"5928","FACB2",8842
"5929","FACB2",8929
