"","Nro Intimacion","Factura","Cliente","Emision","Importe","Vencimiento","Fecha Intimacion","Recepcion Intimacion","Imputacion","Fecha Imputacion","Importe Imputacion","Saldo"
"624",1801,"FACA2 - 2543","511 - OSEIV",2020-03-25,111004.24,2020-06-19,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,27751.06,0
"625",1801,"FACA2 - 2655","511 - OSEIV",2020-04-29,74153.43,2020-07-04,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,18538.35,0
"626",1801,"FACA2 - 2747","511 - OSEIV",2020-05-28,145728.23,2020-07-29,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,34719.3,0
"627",1801,"FACA2 - 2754","511 - OSEIV",2020-05-28,27280,2020-08-12,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,6820,0
"628",1801,"FACA2 - 2820","511 - OSEIV",2020-06-17,108409,2020-08-19,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,27102.25,0
"629",1801,"FACA2 - 2865","511 - OSEIV",2020-06-23,157666.86,2020-08-23,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,2841.5,0
"630",1801,"FACA2 - 2954","511 - OSEIV",2020-07-14,87574,2020-09-20,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,21893.5,0
"631",1801,"FACA2 - 3002","511 - OSEIV",2020-07-20,47260,2020-09-27,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,11815,0
"632",1801,"FACA2 - 3044","511 - OSEIV",2020-07-23,570744.37,2020-09-04,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,142686.09,0
"633",1801,"FACA2 - 3084","511 - OSEIV",2020-07-28,26282,2020-10-14,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,6570.5,0
"634",1801,"FACA2 - 3176","511 - OSEIV",2020-08-12,20102,2020-10-14,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,5025.5,0
"635",1801,"FACA2 - 3262","511 - OSEIV",2020-08-21,46206,2020-10-14,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,8745.5,0
"636",1801,"FACA2 - 3277","511 - OSEIV",2020-08-24,100209.84,2020-10-04,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,25052.46,0
"637",1801,"FACA2 - 3337","511 - OSEIV",2020-09-10,58616,2020-10-28,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,14654,0
"638",1801,"FACA2 - 3441","511 - OSEIV",2020-09-23,24551,2020-11-06,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,6137.75,0
"639",1801,"FACA2 - 3492","511 - OSEIV",2020-09-29,109446,2020-11-27,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,27361.5,0
"640",1801,"FACA2 - 3496","511 - OSEIV",2020-09-29,42450,2020-11-27,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10797",2021-06-28,10612.5,0
"641",2045,"FACA2 - 3979","511 - OSEIV",2020-12-03,93436,2021-01-28,2021-04-07 00:00:00,2021-04-13,"RECX2 - 10797",2021-06-28,1176.25,0
"642",2206,"FACB2 - 10553","224 - OSDO",2020-09-22,18224,2020-10-30,2021-05-10 00:00:00,2021-06-24,"RECX2 - 10803",2021-06-29,18224,0
"643",2357,"FACB2 - 12872","384 - OSEAM",2020-12-17,29849,2021-02-13,2021-05-12 00:00:00,2021-05-26,"RECX2 - 10718",2021-06-29,18419,1960
"644",2357,"FACB2 - 14352","384 - OSEAM",2021-02-18,18693,2021-03-26,2021-05-12 00:00:00,2021-05-26,"RECX2 - 10718",2021-06-29,18332,361
"645",2357,"FACB2 - 14583","384 - OSEAM",2021-02-24,132098.32,2021-04-08,2021-05-12 00:00:00,2021-05-26,"RECX2 - 10718",2021-06-29,130265.32,0
"646",2578,"FACB2 - 15340","384 - OSEAM",2021-03-26,358253,2021-05-06,2021-06-17 00:00:00,2021-06-24,"RECX2 - 10720",2021-06-29,605,0
"647",2578,"FACB2 - 15407","384 - OSEAM",2021-03-29,64191,2021-05-06,2021-06-17 00:00:00,2021-06-24,"RECX2 - 10720",2021-06-29,61644,0
"648",2288,"FACB2 - 4607","622 - AMTA",2019-02-06,6489,2019-04-28,2021-05-11 00:00:00,2021-05-26,"RECX2 - 10687",2021-06-29,5172.86,92.14
"649",2251,"FACB2 - 14212","326 - GOODYEAR",2021-02-12,111907,2021-03-27,2021-05-11 00:00:00,2021-05-26,"RECX2 - 10613",2021-06-29,110892,0
"650",2251,"FACB2 - 14493","326 - GOODYEAR",2021-02-23,63296,2021-04-04,2021-05-11 00:00:00,2021-05-26,"RECX2 - 10613",2021-06-29,62039,0
"651",1831,"FACA2 - 3411","316 - OSPIF",2020-09-21,220947,2020-10-30,2021-01-21 00:00:00,2021-02-01,"RECX2 - 10722",2021-06-29,220947,0
"652",2296,"FACA2 - 3510","227 - ANDAR",2020-10-07,127384,2020-11-21,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10789",2021-06-29,77485,5162
"653",2296,"FACA2 - 4111","227 - ANDAR",2020-12-17,322477.2,2021-02-10,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10790",2021-06-29,319365.2,0
"654",1978,"FACB2 - 7669","449 - UOM",2020-03-25,2203257.6,2020-09-06,2021-03-11 00:00:00,2021-03-16,"RECX2 - 10702",2021-06-30,870,0
"655",2025,"FACB2 - 10330","449 - UOM",2020-09-14,129406,2020-10-24,2021-03-23 00:00:00,2021-03-29,"RECX2 - 10702",2021-06-30,70568,0
"656",2025,"FACB2 - 10366","449 - UOM",2020-09-15,86881,2020-11-01,2021-03-23 00:00:00,2021-03-29,"RECX2 - 10702",2021-06-30,66531,0
"657",2025,"FACB2 - 10483","449 - UOM",2020-09-18,402132,2020-11-01,2021-03-23 00:00:00,2021-03-29,"RECX2 - 10702",2021-06-30,41296,3500
"658",2061,"FACB2 - 11408","449 - UOM",2020-10-29,141110,2020-12-19,2021-04-07 00:00:00,2021-04-15,"RECX2 - 10702",2021-06-30,5162,0
"659",2061,"FACB2 - 11987","449 - UOM",2020-11-20,82806,2021-01-03,2021-04-07 00:00:00,2021-04-15,"RECX2 - 10702",2021-06-30,6662,0
"660",2296,"FACA2 - 4360","227 - ANDAR",2021-01-21,191106.13,2021-02-28,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10787",2021-06-30,191106.13,0
"661",2296,"FACA2 - 4388","227 - ANDAR",2021-01-26,331898.24,2021-02-26,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10787",2021-06-30,298763.24,7697
"662",2229,"FACA2 - 4645","345 - HTAL BRITANICO",2021-02-24,17211,2021-04-01,2021-05-10 00:00:00,2021-06-24,"NCA - 1938",2021-07-01,5162,0
"663",2646,"FACB2 - 13931","378 - OSCEP",2021-02-01,44287,2021-03-04,2021-06-23 09:34:01,2021-07-01,"RECX2 - 10831",2021-07-02,44287,0
"664",2646,"FACB2 - 14677","378 - OSCEP",2021-02-25,63354,2021-04-04,2021-06-23 09:34:01,2021-07-01,"RECX2 - 10831",2021-07-02,63354,0
"665",2646,"FACB2 - 15103","378 - OSCEP",2021-03-17,277902.68,2021-04-16,2021-06-23 09:34:01,2021-07-01,"RECX2 - 10831",2021-07-02,277902.68,0
"666",2646,"FACB2 - 15307","378 - OSCEP",2021-03-23,39336,2021-04-28,2021-06-23 09:34:01,2021-07-01,"RECX2 - 10831",2021-07-02,39336,0
"667",1859,"FACA2 - 2784","433 - PROGRAMAS MEDICOS",2020-06-09,33128,2020-07-10,2021-01-28 00:00:00,2021-02-01,"NCA - 1945",2021-07-02,5162,0
"668",1859,"FACA2 - 2951","433 - PROGRAMAS MEDICOS",2020-07-14,15092,2020-09-06,2021-01-28 00:00:00,2021-02-01,"NCA - 1947",2021-07-02,2156,0
"669",1810,"FACB2 - 7583","565 - IOSEP  SGO DEL ESTERO",2020-03-16,77244.59,2020-05-15,2021-01-21 00:00:00,2021-01-27,"RECX2 - 10837",2021-07-02,74461.59,2783
"670",1859,"FACA2 - 2784","433 - PROGRAMAS MEDICOS",2020-06-09,33128,2020-07-10,2021-01-28 00:00:00,2021-02-01,"NCA - 1952",2021-07-02,27966,0
"671",1859,"FACA2 - 2951","433 - PROGRAMAS MEDICOS",2020-07-14,15092,2020-09-06,2021-01-28 00:00:00,2021-02-01,"NCA - 1954",2021-07-02,12936,0
"672",2430,"FACA2 - 4309","517 - OSPP",2021-01-18,40370,2021-03-04,2021-05-12 00:00:00,2021-05-27,"NCA - 1956",2021-07-02,2649,0
"673",2430,"FACA2 - 4133","517 - OSPP",2020-12-21,10661,2021-02-17,2021-05-12 00:00:00,2021-05-27,"NCA - 1957",2021-07-02,957,0
"674",1996,"FACB2 - 9764","380 - OSPM",2020-08-14,737229.83,2020-10-11,2021-03-17 00:00:00,2021-03-25,"NCB - 5772",2021-07-02,42388.02,0
"675",2359,"FACB2 - 13339","391 - OSPM",2021-01-11,47344,2021-03-10,2021-05-12 00:00:00,2021-05-27,"RECX2 - 10845",2021-07-02,43244,4100
"676",2359,"FACB2 - 13532","391 - OSPM",2021-01-18,25874,2021-03-10,2021-05-12 00:00:00,2021-05-27,"RECX2 - 10845",2021-07-02,25874,0
"677",2359,"FACB2 - 13610","391 - OSPM",2021-01-20,49482,2021-03-10,2021-05-12 00:00:00,2021-05-27,"RECX2 - 10845",2021-07-02,49482,0
"678",1789,"FACB2 - 9287","327 - OSPG",2020-07-23,799546.46,2020-09-30,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10854",2021-07-04,520896.46,278650
"679",2033,"FACB2 - 11179","327 - OSPG",2020-10-23,147194.33,2020-12-04,2021-03-23 00:00:00,2021-04-05,"RECX2 - 10854",2021-07-04,86832.33,42
"680",2033,"FACB2 - 12049","327 - OSPG",2020-11-24,405040.21,2020-12-30,2021-03-23 00:00:00,2021-04-05,"RECX2 - 10854",2021-07-04,240051,164989.21
"681",2033,"FACB2 - 12117","327 - OSPG",2020-11-25,80693,2021-01-01,2021-03-23 00:00:00,2021-04-05,"RECX2 - 10854",2021-07-04,80693,0
"682",2033,"FACB2 - 12395","327 - OSPG",2020-12-03,83812,2021-01-02,2021-03-23 00:00:00,2021-04-05,"RECX2 - 10854",2021-07-04,83812,0
"683",2033,"FACB2 - 13004","327 - OSPG",2020-12-21,126242,2021-01-21,2021-03-23 00:00:00,2021-04-05,"RECX2 - 10854",2021-07-04,126242,0
"684",1797,"FACA2 - 2796","379 - IPS  MISIONES",2020-06-11,59873,2020-07-30,2021-01-21 00:00:00,2021-01-26,"RECX2 - 10871",2021-07-05,58211,0
"685",2080,"FACA2 - 3796","379 - IPS  MISIONES",2020-11-16,109716.57,2020-12-26,2021-04-20 00:00:00,2021-04-26,"RECX2 - 10872",2021-07-05,109716.57,0
"686",2021,"FACB2 - 8055","174 - OSECAC",2020-04-30,8969695.27,2020-06-04,2021-03-23 00:00:00,2021-04-15,"NCB - 5788",2021-07-05,832598,876707
"687",2806,"FACB2 - 15086","1110 - FESTIQYPRA",2021-03-16,2273293.95,2021-04-22,2021-06-30 16:02:59,2021-07-02,"RECX2 - 10878",2021-07-05,757764.65,0
"688",2369,"FACB2 - 12589","923 - AMPJBON",2020-12-09,21356,2021-01-28,2021-05-12 00:00:00,2021-05-27,"NCB - 5794",2021-07-05,1031,0
"689",2167,"FACB2 - 10177","174 - OSECAC",2020-09-07,1482389.08,2020-10-07,2021-05-07 00:00:00,2021-05-21,"NCB - 5796",2021-07-05,84924,500109.08
"690",2591,"FACA2 - 4902","974 - HOMINIS S.A.",2021-03-29,40450,2021-04-30,2021-06-17 00:00:00,2021-06-24,"RECX2 - 10885",2021-07-05,39920,0
"691",2269,"FACA2 - 4196","460 - GALENO",2020-12-23,13696,2021-02-11,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10791",2021-07-05,13011.2,684.8
"692",2269,"FACA2 - 4619","460 - GALENO",2021-02-23,129550.93,2021-04-02,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10791",2021-07-05,129550.93,0
"693",2269,"FACA2 - 4638","460 - GALENO",2021-02-24,80992,2021-04-01,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10791",2021-07-05,80992,0
"694",2269,"FACA2 - 4447","460 - GALENO",2021-02-01,67106,2021-03-04,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10791",2021-07-05,67106,0
"695",2266,"FACB2 - 14419","440 - OS MIN SECRET Y SUBSECRE",2021-02-22,218397.2,2021-03-28,2021-05-11 00:00:00,2021-05-27,"NCB - 5805",2021-07-06,11599,0
"696",2280,"FACB2 - 14638","540 - OSPTV",2021-02-24,115000,2021-03-27,2021-05-11 00:00:00,2021-05-21,"NCB - 5806",2021-07-06,5000,0
"697",2755,"FACA2 - 3986","399 - OS MUNI 3 FEBRERO",2020-12-03,31940,2021-01-26,2021-06-28 09:44:50,2021-07-01,"RECX2 - 10888",2021-07-06,31440,0
"698",2755,"FACA2 - 4194","399 - OS MUNI 3 FEBRERO",2020-12-23,12741,2021-02-26,2021-06-28 09:44:50,2021-07-01,"RECX2 - 10889",2021-07-06,12741,0
"699",2031,"FACB2 - 12730","318 - OSUTHGRA",2020-12-14,627435.77,2021-01-21,2021-03-23 00:00:00,2021-03-29,"NCB - 5815",2021-07-07,145421.36,482014.41
"700",2392,"FACB2 - 13621","463 - OSTVLA",2021-01-20,83878,2021-02-24,2021-05-12 00:00:00,2021-05-26,"NCB - 5822",2021-07-07,5524,37944
"701",2660,"FACB2 - 13055","432 - OSSACRA",2020-12-22,15148,2021-02-06,2021-06-23 12:48:21,2021-07-01,"RECX2 - 10906",2021-07-07,15148,0
"702",2772,"FACB2 - 15721","202 - UTA",2021-04-14,646682.29,2021-05-16,2021-06-29 13:03:59,2021-07-06,"RECX2 - 10917",2021-07-07,618029.29,0
"703",2011,"FACB2 - 7518","461 - OSEN",2020-03-11,86497.76,2020-05-28,2021-03-17 00:00:00,2021-03-25,"RECX2 - 10927",2021-07-07,45469,41028.76
"704",1915,"FACB2 - 9001","557 - SUPERCO",2020-07-14,32524,2020-09-10,2021-02-25 00:00:00,2021-03-01,"RECX2 - 10935",2021-07-07,32524,0
"705",1915,"FACB2 - 9315","557 - SUPERCO",2020-07-24,23424,2020-09-30,2021-02-25 00:00:00,2021-03-01,"RECX2 - 10935",2021-07-07,23424,0
"706",2672,"FACA2 - 2791","523 - OSEDEIV",2020-06-09,22886,2020-07-22,2021-06-23 13:49:29,2021-07-06,"RECX2 - 7",2021-07-08,22886,0
"707",2672,"FACA2 - 2483","523 - OSEDEIV",2020-02-28,1548,2020-05-17,2021-06-23 13:49:29,2021-07-06,"RECX2 - 8",2021-07-08,1548,0
"708",2731,"FACB2 - 15240","546 - OSPRERA",2021-03-19,755336.7,2021-04-29,2021-06-28 09:16:33,2021-07-01,"RECX2 - 10",2021-07-08,755336.7,0
"709",2006,"FACB2 - 12749","546 - OSPRERA",2020-12-15,1128220.07,2021-01-21,2021-03-17 00:00:00,2021-03-22,"RECX2 - 11",2021-07-08,1128220.07,0
"710",2584,"FACA2 - 4847","617 - OSDIPP",2021-03-23,32936,2021-04-29,2021-06-17 00:00:00,2021-06-25,"RECX2 - 14",2021-07-08,32936,0
"711",2125,"FACB2 - 14189","140 - OSA",2021-02-11,107500,2021-03-14,2021-05-06 00:00:00,2021-05-21,"RECX2 - 34",2021-07-08,97500,0
"712",2584,"FACA2 - 4837","617 - OSDIPP",2021-03-23,55000,2021-04-29,2021-06-17 00:00:00,2021-06-25,"RECX2 - 35",2021-07-08,55000,0
"713",2312,"FACB2 - 14664","318 - OSUTHGRA",2021-02-25,224257,2021-04-01,2021-05-11 00:00:00,2021-05-27,"NCB - 5848",2021-07-08,47577,176680
"714",2267,"FACA2 - 4450","445 - OMINT S.A.",2021-02-01,21695,2021-03-04,2021-05-11 00:00:00,2021-05-28,"NCA - 1978",2021-07-08,2218,0
"715",2267,"FACA2 - 4450","445 - OMINT S.A.",2021-02-01,21695,2021-03-04,2021-05-11 00:00:00,2021-05-28,"NCA - 1977",2021-07-08,3124.23,0
"716",2643,"FACB2 - 13659","354 - OSCOMM",2021-01-21,64660,2021-02-26,2021-06-23 09:22:15,2021-07-01,"RECX2 - 46",2021-07-08,64660,0
"717",2643,"FACB2 - 13934","354 - OSCOMM",2021-02-01,85289,2021-03-04,2021-06-23 09:22:15,2021-07-01,"RECX2 - 46",2021-07-08,85289,0
"718",2643,"FACB2 - 14611","354 - OSCOMM",2021-02-24,100123,2021-04-04,2021-06-23 09:22:15,2021-07-01,"RECX2 - 46",2021-07-08,100123,0
"719",2643,"FACB2 - 15070","354 - OSCOMM",2021-03-15,127936,2021-04-15,2021-06-23 09:22:15,2021-07-01,"RECX2 - 46",2021-07-08,127936,0
"720",2643,"FACB2 - 15268","354 - OSCOMM",2021-03-22,44345,2021-04-30,2021-06-23 09:22:15,2021-07-01,"RECX2 - 46",2021-07-08,44345,0
"721",2643,"FACB2 - 15485","354 - OSCOMM",2021-03-30,64375,2021-04-30,2021-06-23 09:22:15,2021-07-01,"RECX2 - 46",2021-07-08,64375,0
"722",2068,"FACB2 - 12497","262 - OSPERYHRA",2020-12-03,12996,2021-01-27,2021-04-07 00:00:00,2021-04-15,"RECX2 - 74",2021-07-12,12096,900
"723",2626,"FACB2 - 12849","186 - OSPECA",2020-12-17,52741,2021-02-17,2021-06-23 08:00:14,2021-07-01,"RECX2 - 78",2021-07-13,36316,0
"724",2204,"FACB2 - 12849","186 - OSPECA",2020-12-17,52741,2021-02-17,2021-05-10 00:00:00,2021-06-24,"RECX2 - 78",2021-07-13,36316,0
"725",2626,"FACB2 - 13736","186 - OSPECA",2021-01-26,42735,2021-03-10,2021-06-23 08:00:14,2021-07-01,"RECX2 - 78",2021-07-13,42735,0
"726",2204,"FACB2 - 13736","186 - OSPECA",2021-01-26,42735,2021-03-10,2021-05-10 00:00:00,2021-06-24,"RECX2 - 78",2021-07-13,42735,0
"727",2059,"FACB2 - 10730","380 - OSPM",2020-09-29,327917.97,2020-10-31,2021-04-07 00:00:00,2021-04-13,"NCB - 5892",2021-07-13,13592,314325.97
"728",2059,"FACB2 - 10811","380 - OSPM",2020-10-07,4100993.73,2020-11-06,2021-04-07 00:00:00,2021-04-13,"NCB - 5893",2021-07-13,43560.44,4057433.29
"729",2098,"FACB2 - 10850","380 - OSPM",2020-10-09,686334.87,2020-11-12,2021-04-20 00:00:00,2021-04-27,"NCB - 5894",2021-07-13,41986.72,644348.15
"730",2581,"FACB2 - 15418","457 - OSPENA",2021-03-29,82373,2021-04-30,2021-06-17 00:00:00,2021-06-24,"RECX2 - 81",2021-07-13,82373,0
"731",1863,"FACB2 - 10341","457 - OSPENA",2020-09-15,85274,2020-10-23,2021-01-28 00:00:00,2021-02-02,"RECX2 - 82",2021-07-13,85274,0
"732",1863,"FACB2 - 10522","457 - OSPENA",2020-09-21,35420,2020-10-25,2021-01-28 00:00:00,2021-02-02,"RECX2 - 82",2021-07-13,35420,0
"733",1863,"FACB2 - 10885","457 - OSPENA",2020-10-13,110188,2020-11-20,2021-01-28 00:00:00,2021-02-02,"RECX2 - 82",2021-07-13,108808,1380
"734",2217,"FACB2 - 11687","290 - OSETSRA",2020-11-11,22858,2020-12-13,2021-05-10 00:00:00,2021-06-24,"RECX2 - 88",2021-07-13,22858,0
"735",2217,"FACB2 - 14863","290 - OSETSRA",2021-03-05,35491,2021-04-08,2021-05-10 00:00:00,2021-06-24,"RECX2 - 89",2021-07-13,33273,0
"736",2574,"FACB2 - 15198","313 - OSPOCE",2021-03-18,143968,2021-04-22,2021-06-17 00:00:00,2021-06-25,"RECX2 - 94",2021-07-13,138806,0
"737",2459,"FACB2 - 13367","1019 - OSAMOC",2021-01-12,2365243.46,2021-02-25,2021-05-12 00:00:00,2021-05-26,"RECX2 - 97",2021-07-13,112000,0
"738",2459,"FACB2 - 13458","1019 - OSAMOC",2021-01-14,421841.47,2021-02-21,2021-05-12 00:00:00,2021-05-26,"RECX2 - 97",2021-07-13,1827,0
"739",2459,"FACB2 - 13181","1019 - OSAMOC",2020-12-23,136141.22,2021-02-11,2021-05-12 00:00:00,2021-05-26,"RECX2 - 98",2021-07-13,136141.22,0
"740",2378,"FACB2 - 14171","1179 - OSPERSAAMS",2021-02-11,113927,2021-03-21,2021-05-12 00:00:00,2021-05-27,"RECX2 - 100",2021-07-13,113927,0
"741",2745,"FACB2 - 13662","461 - OSEN",2021-01-21,120552,2021-02-26,2021-06-28 09:37:27,2021-07-01,"NCB - 5921",2021-07-14,3462,0
"742",2594,"FACA2 - 4805","2046 - ETICA MEDICA S.A.",2021-03-18,32501,2021-04-21,2021-06-17 00:00:00,2021-06-24,"RECX2 - 10895",2021-07-14,32501,0
"743",2304,"FACB2 - 13290","275 - OSPESGYPE",2021-01-06,46867,2021-02-14,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10938",2021-07-14,46867,0
"744",2304,"FACB2 - 13860","275 - OSPESGYPE",2021-01-27,168824.93,2021-03-05,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10938",2021-07-14,168824.93,0
"745",2304,"FACB2 - 14444","275 - OSPESGYPE",2021-02-22,52725,2021-04-01,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10938",2021-07-14,52725,0
"746",2304,"FACB2 - 14672","275 - OSPESGYPE",2021-02-25,72045,2021-04-08,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10938",2021-07-14,68583,0
"747",2060,"FACB2 - 11549","569 - OSPSA",2020-11-09,638237.16,2020-12-10,2021-04-07 00:00:00,2021-04-13,"NCB - 5929",2021-07-14,58838,15444.24
"748",2669,"FACB2 - 12736","509 - OS VAREADORES",2020-12-15,116654,2021-02-18,2021-06-23 13:39:54,2021-07-01,"NCB - 5939",2021-07-14,26275,0
"749",2266,"FACB2 - 14518","440 - OS MIN SECRET Y SUBSECRE",2021-02-23,5162,2021-03-25,2021-05-11 00:00:00,2021-05-27,"RECX2 - 104",2021-07-15,5162,0
"750",2581,"FACB2 - 15052","457 - OSPENA",2021-03-15,181681,2021-04-17,2021-06-17 00:00:00,2021-06-24,"RECX2 - 106",2021-07-15,181681,0
"751",2390,"FACB2 - 12194","457 - OSPENA",2020-11-26,26696,2021-01-01,2021-05-12 00:00:00,2021-05-26,"RECX2 - 106",2021-07-15,26696,0
"752",2390,"FACB2 - 13667","457 - OSPENA",2021-01-21,128638,2021-02-21,2021-05-12 00:00:00,2021-05-26,"RECX2 - 106",2021-07-15,128638,0
"753",2620,"FACA2 - 2375","2045 - MANDAR SALUD S.A.",2020-01-23,47796,2020-03-19,2021-06-17 00:00:00,2021-06-24,"RECX2 - 117",2021-07-15,47796,0
"754",2641,"FACA2 - 4201","337 - OSFATUN",2020-12-23,58730,2021-02-10,2021-06-23 09:01:26,2021-07-01,"RECX2 - 124",2021-07-15,58730,0
"755",2641,"FACA2 - 4734","337 - OSFATUN",2021-03-10,55219,2021-04-11,2021-06-23 09:01:26,2021-07-01,"RECX2 - 124",2021-07-15,46514,0
"756",2803,"FACA2 - 3655","958 - SANTA SALUD",2020-10-27,52767.66,2020-12-12,2021-06-30 15:33:53,2021-07-06,"RECX2 - 138",2021-07-15,52767.66,0
"757",2060,"FACB2 - 11875","569 - OSPSA",2020-11-17,273816.46,2021-01-24,2021-04-07 00:00:00,2021-04-13,"NCB - 5945",2021-07-15,96261.62,14288
"758",2751,"FACA2 - 4314","413 - OSMEDICA",2021-01-18,789573.4,2021-03-05,2021-06-28 09:42:04,2021-07-01,"RECX2 - 146",2021-07-15,8158,10686
"759",2203,"FACB2 - 11700","202 - UTA",2020-11-12,243314,2020-12-18,2021-05-10 00:00:00,2021-06-24,"RECX2 - 149",2021-07-15,243314,0
"760",2203,"FACB2 - 14623","202 - UTA",2021-02-24,83277,2021-04-04,2021-05-10 00:00:00,2021-06-24,"RECX2 - 152",2021-07-15,83277,0
"761",1956,"FACB2 - 10496","546 - OSPRERA",2020-09-21,50014,2020-11-05,2021-03-04 00:00:00,2021-03-09,"RECX2 - 155",2021-07-15,42710,0
"762",2625,"FACA2 - 4276","178 - UP",2021-01-12,35831,2021-02-11,2021-06-22 18:27:14,2021-07-01,"RECX2 - 164",2021-07-15,35831,0
"763",2625,"FACA2 - 4277","178 - UP",2021-01-12,83723,2021-02-11,2021-06-22 18:27:14,2021-07-01,"RECX2 - 164",2021-07-15,6491,77232
"764",2625,"FACA2 - 4351","178 - UP",2021-01-21,22941,2021-02-25,2021-06-22 18:27:14,2021-07-01,"RECX2 - 164",2021-07-15,10809,12132
"765",2708,"FACB2 - 16169","688 - OSPERYH",2021-04-27,572492.38,2021-05-28,2021-06-28 08:28:07,2021-07-06,"NCB - 5959",2021-07-15,1128,571364.38
"766",2774,"FACA2 - 4777","238 - SEROS",2021-03-16,115000,2021-04-25,2021-06-29 13:11:29,2021-07-06,"RECX2 - 176",2021-07-15,115000,0
"767",2774,"FACA2 - 4666","238 - SEROS",2021-02-24,137500,2021-04-09,2021-06-29 13:11:29,2021-07-06,"RECX2 - 177",2021-07-15,137500,0
"768",2299,"FACA2 - 4600","238 - SEROS",2021-02-22,34759,2021-04-02,2021-05-11 00:00:00,2021-05-27,"RECX2 - 178",2021-07-15,34759,0
"769",1927,"FACA2 - 3439","482 - CEMIC",2020-09-23,10310,2020-11-26,2021-02-25 00:00:00,2021-03-01,"RECX2 - 10943",2021-07-15,10310,0
"770",2400,"FACA2 - 3714","482 - CEMIC",2020-11-09,14647,2020-12-18,2021-05-12 00:00:00,2021-05-26,"RECX2 - 10943",2021-07-15,14647,0
"771",2694,"FACA2 - 3823","608 - CENTRO MED PUEYRREDON",2020-11-18,22762,2020-12-24,2021-06-23 16:17:57,2021-07-06,"RECX2 - 183",2021-07-16,22762,0
"772",2694,"FACA2 - 4366","608 - CENTRO MED PUEYRREDON",2021-01-21,15458,2021-02-28,2021-06-23 16:17:57,2021-07-06,"RECX2 - 183",2021-07-16,15458,0
"773",2694,"FACA2 - 4420","608 - CENTRO MED PUEYRREDON",2021-01-27,27500,2021-02-27,2021-06-23 16:17:57,2021-07-06,"RECX2 - 183",2021-07-16,27500,0
"774",2694,"FACA2 - 4857","608 - CENTRO MED PUEYRREDON",2021-03-25,15280,2021-03-28,2021-06-23 16:17:57,2021-07-06,"RECX2 - 183",2021-07-16,15280,0
"775",2694,"FACA2 - 4967","608 - CENTRO MED PUEYRREDON",2021-04-14,350280,2021-05-14,2021-06-23 16:17:57,2021-07-06,"RECX2 - 183",2021-07-16,350280,0
"776",1775,"FACB2 - 7509","303 - OSPETAX",2020-03-11,881535.19,2020-04-18,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10951",2021-07-16,1408,0
"777",1775,"FACB2 - 8821","303 - OSPETAX",2020-06-30,24225,2020-08-16,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10951",2021-07-16,5148,0
"778",1775,"FACB2 - 8952","303 - OSPETAX",2020-07-13,125092,2020-08-29,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10951",2021-07-16,10296,0
"779",1775,"FACB2 - 9203","303 - OSPETAX",2020-07-21,40348,2020-08-29,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10951",2021-07-16,15444,0
"780",1775,"FACB2 - 9986","303 - OSPETAX",2020-08-24,67106,2020-10-09,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10951",2021-07-16,67106,0
